Customer_Id	Customer_Name	SSN	Contact_Number	Email	Loyalty_Category
2560	Presley Howell	862290474	+1 448-680-7593	presleyowell@gmail.com	2star
2561	Eileen Archer	567648345	+1 316-783-6087	eileenrcher@gmail.com	2star
2562	Felicity Mccullough	141368160	+1 505-678-7332	felicityccullough@gmail.com	2star
2563	Sonia Foley	946631859	+1 217-488-0415	soniaoley@gmail.com	2star
2564	Emerson Wood	193653023	+1 218-888-4586	emersonood@gmail.com	2star
2565	Royce Mills	219440690	+1 505-739-9825	royceills@gmail.com	2star
2566	Mara Schmidt	264891528	+1 228-394-3345	marachmidt@gmail.com	2star
2567	Alina Santiago	566878724	+1 313-649-1319	alinaantiago@gmail.com	2star
2568	Jessie Mueller	900353993	+1 318-829-4464	jessieueller@gmail.com	2star
2569	Paisley Pruitt	642226614	+1 582-333-0091	paisleyruitt@gmail.com	2star
2570	Zoey Paul	961178815	+1 582-465-8193	zoeyaul@gmail.com	2star
2571	Ean Vargas	603509381	+1 582-465-9253	eanargas@gmail.com	2star
2572	Damaris Roberson	142740733	+1 206-263-9842	damarisoberson@gmail.com	2star
2573	Angel Noble	368857859	+1 256-582-2327	angeloble@gmail.com	2star
2574	Cecelia Gutierrez	165778895	+1 407-764-6922	ceceliautierrez@gmail.com	2star
2575	Mitchell Stevens	330030832	+1 505-688-6533	mitchelltevens@gmail.com	2star
2576	Carolyn Pearson	660152692	+1 505-322-2477	carolynearson@gmail.com	2star
2577	Kaila Rodriguez	959493922	+1 505-644-2313	kailaodriguez@gmail.com	2star
2578	Paulina Brennan	254865607	+1 205-371-7953	paulinarennan@gmail.com	2star
2579	Johnathan Mcconnell	245833908	+1 582-400-7413	johnathancconnell@gmail.com	2star
2580	Luciano Mcclure	878713981	+1 218-556-5342	lucianocclure@gmail.com	2star
2581	Weston Landry	841098053	+1 216-271-6563	westonandry@gmail.com	2star
2582	Jaylin Ruiz	688750121	+1 208-826-7622	jaylinuiz@gmail.com	2star
2583	Miriam Morales	138913752	+1 505-644-4012	miriamorales@gmail.com	2star
2584	Ashlynn Glenn	204165171	+1 215-900-4999	ashlynnlenn@gmail.com	2star
2585	Cindy Cameron	292048325	+1 505-644-5806	cindyameron@gmail.com	2star
2586	Shaylee Vega	579971830	+1 409-649-1452	shayleeega@gmail.com	2star
2587	Genevieve Rich	374718854	+1 505-723-2336	genevieveich@gmail.com	2star
2588	Abril Shaw	710742778	+1 419-405-1986	abrilhaw@gmail.com	2star
2589	Yadira Raymond	961781201	+1 582-529-7212	yadiraaymond@gmail.com	2star
2590	Miriam Chavez	663102425	+1 505-644-6448	miriamhavez@gmail.com	2star
2591	Kendall Cross	625743732	+1 217-566-5114	kendallross@gmail.com	2star
2592	Malakai Macdonald	646694888	+1 205-676-3276	malakaiacdonald@gmail.com	2star
2593	Laila Chandler	915390840	+1 582-900-8675	lailahandler@gmail.com	2star
2594	Elsie Weaver	779163297	+1 808-356-6161	elsieeaver@gmail.com	2star
2595	Allyson Proctor	205142408	+1 582-333-4888	allysonroctor@gmail.com	2star
2596	Mike Ortiz	102078662	+1 206-868-8379	mikertiz@gmail.com	2star
2597	Aditya Eaton	514522209	+1 808-706-4187	adityaaton@gmail.com	2star
2598	Bernard Park	274746591	+1 582-465-2407	bernardark@gmail.com	2star
2599	Markus Mathews	128441923	+1 430-765-9944	markusathews@gmail.com	2star
2600	Jacob Cobb	217938939	+1 505-753-4796	jacobobb@gmail.com	2star
2601	Garrett Black	272202278	+1 505-534-7246	garrettlack@gmail.com	2star
2602	Jasmin Hull	997533118	+1 334-476-8916	jasminull@gmail.com	2star
2603	Anderson Bright	332194515	+1 582-300-3604	andersonright@gmail.com	2star
2604	Matteo Logan	203382684	+1 582-333-0149	matteoogan@gmail.com	2star
2605	Thaddeus Leach	806689657	+1 210-431-3991	thaddeuseach@gmail.com	2star
2606	Todd Ortiz	928495292	+1 582-201-1486	toddrtiz@gmail.com	2star
2607	Mariela Arroyo	341673429	+1 219-500-7482	marielarroyo@gmail.com	2star
2608	Angelina Singh	778863371	+1 310-587-0229	angelinaingh@gmail.com	2star
2609	Aisha Hatfield	995244985	+1 505-667-9368	aishaatfield@gmail.com	2star
2610	Ansley Solis	845420763	+1 208-201-5377	ansleyolis@gmail.com	2star
2611	Kade Zhang	734156225	+1 212-655-4274	kadehang@gmail.com	2star
2612	Katie Zhang	471662125	+1 582-682-6006	katiehang@gmail.com	2star
2613	Cristina Porter	770125396	+1 229-542-6241	cristinaorter@gmail.com	2star
2614	Felix Sheppard	910609606	+1 423-391-3785	felixheppard@gmail.com	2star
2615	Sanai Good	240483090	+1 212-696-9194	sanaiood@gmail.com	2star
2616	Kali Dunlap	343740454	+1 310-763-6853	kaliunlap@gmail.com	2star
2617	Carsen Lin	392760333	+1 425-788-9677	carsenin@gmail.com	2star
2618	Maurice Chaney	772052654	+1 225-223-5053	mauricehaney@gmail.com	2star
2619	Alia Jenkins	708617998	+1 610-432-7562	aliaenkins@gmail.com	5star
2620	Aidan Campos	126139549	+1 419-627-4401	aidanampos@gmail.com	2star
2621	Macy Bradley	312185323	+1 610-924-2254	macyradley@gmail.com	2star
2622	Abram Frye	904533031	+1 582-282-5940	abramrye@gmail.com	2star
2623	Stephen Haney	593244299	+1 505-644-4961	stephenaney@gmail.com	2star
2624	Reginald Valenzuela	184530074	+1 505-446-4170	reginaldalenzuela@gmail.com	2star
2625	Joselyn Richardson	615891224	+1 209-760-9174	joselynichardson@gmail.com	3star
2626	Benjamin Booth	385472351	+1 505-644-8256	benjaminooth@gmail.com	2star
2627	Lana Chambers	248605181	+1 505-644-3087	lanahambers@gmail.com	2star
2628	Zara Powell	730080958	+1 505-976-0683	zaraowell@gmail.com	2star
2629	Zaiden Escobar	655230333	+1 315-932-0926	zaidenscobar@gmail.com	2star
2630	Alisa Ashley	525917964	+1 248-861-4122	alisashley@gmail.com	2star
2631	Kiara Meyers	223243908	+1 228-689-8968	kiaraeyers@gmail.com	2star
2632	Noah Haynes	685501952	+1 252-474-5279	noahaynes@gmail.com	2star
2633	Sage Roberts	785274700	+1 206-604-5578	sageoberts@gmail.com	2star
2634	Alexandria Russo	366675192	+1 213-236-9587	alexandriausso@gmail.com	2star
2635	Nathaly Jennings	720114444	+1 582-333-2400	nathalyennings@gmail.com	2star
2636	Roselyn Escobar	213546191	+1 301-602-2926	roselynscobar@gmail.com	2star
2637	Efrain Chapman	180858305	+1 217-809-3622	efrainhapman@gmail.com	2star
2638	Shyann Mora	359694991	+1 217-723-4301	shyannora@gmail.com	2star
2639	Brennen Landry	980587538	+1 505-650-4258	brennenandry@gmail.com	2star
2640	Destiney Faulkner	236508152	+1 206-725-8380	destineyaulkner@gmail.com	2star
2641	Dalia Estrada	521071312	+1 336-489-6702	daliastrada@gmail.com	2star
2642	Maxwell Hoffman	485366133	+1 582-333-4664	maxwelloffman@gmail.com	2star
2643	Eli Simon	364503308	+1 224-488-3219	eliimon@gmail.com	2star
2644	Charlee Mercado	941952670	+1 407-900-2932	charleeercado@gmail.com	2star
2645	Ivan Beltran	734665748	+1 305-659-0352	ivaneltran@gmail.com	2star
2646	Braydon Mullen	223944311	+1 505-692-8964	braydonullen@gmail.com	2star
2647	Faith Pruitt	380218177	+1 254-385-0570	faithruitt@gmail.com	2star
2648	Kyle Guzman	921972067	+1 505-813-4835	kyleuzman@gmail.com	2star
2649	Nylah Glover	924016832	+1 205-570-1858	nylahlover@gmail.com	2star
2650	Ricardo Banks	780112043	+1 316-326-9046	ricardoanks@gmail.com	2star
2651	Cody Nguyen	635441190	+1 505-644-8554	codyguyen@gmail.com	2star
2652	Frida Hodge	547577309	+1 209-821-8529	fridaodge@gmail.com	2star
2653	Alexis Mayo	433423885	+1 279-895-2658	alexisayo@gmail.com	2star
2654	Cierra Small	746383597	+1 310-917-7833	cierramall@gmail.com	2star
2655	Ruby Faulkner	494184094	+1 505-644-0296	rubyaulkner@gmail.com	2star
2656	Sylvia Matthews	954029880	+1 317-469-4102	sylviaatthews@gmail.com	2star
2657	Karma Bowen	982101446	+1 582-529-7026	karmaowen@gmail.com	2star
2658	Tatiana Bates	336711894	+1 320-533-1105	tatianaates@gmail.com	2star
2659	Reid Crosby	272337306	+1 209-551-9010	reidrosby@gmail.com	2star
2660	Lizeth Orozco	581986050	+1 312-611-0414	lizethrozco@gmail.com	2star
2661	Tabitha Hart	405248989	+1 202-460-6902	tabithaart@gmail.com	2star
2662	Jack Contreras	376525675	+1 203-358-0127	jackontreras@gmail.com	2star
2663	Samuel Cannon	518500437	+1 319-776-1244	samuelannon@gmail.com	2star
2664	Julian Stanley	105383498	+1 225-294-8236	juliantanley@gmail.com	2star
2665	Neveah Maldonado	959007764	+1 309-938-9556	neveahaldonado@gmail.com	2star
2666	Jaime Mosley	998088843	+1 505-670-4398	jaimeosley@gmail.com	2star
2667	Saniya Huff	792754454	+1 582-282-1644	saniyauff@gmail.com	2star
2668	Mekhi Meadows	442367701	+1 409-575-2458	mekhieadows@gmail.com	2star
2669	Karina Sullivan	354124316	+1 631-763-2745	karinaullivan@gmail.com	2star
2670	Sullivan Valdez	904135970	+1 505-672-1560	sullivanaldez@gmail.com	2star
2671	Amiya Liu	615540602	+1 582-333-3288	amiyaiu@gmail.com	2star
2672	Abagail Farmer	328992324	+1 313-590-5131	abagailarmer@gmail.com	2star
2673	Alijah Mueller	455489190	+1 203-375-8503	alijahueller@gmail.com	2star
2674	Larry Marshall	245024968	+1 419-249-9399	larryarshall@gmail.com	2star
2675	Boston Kim	324736678	+1 582-777-8836	bostonim@gmail.com	2star
2676	Esmeralda Santiago	185947196	+1 505-644-9071	esmeraldaantiago@gmail.com	2star
2677	Ethen Harding	219431646	+1 248-546-9185	ethenarding@gmail.com	2star
2678	Terrell Frederick	450349978	+1 208-205-0618	terrellrederick@gmail.com	2star
2679	Jaylen Porter	433190246	+1 582-300-3276	jaylenorter@gmail.com	2star
2680	Reid Clark	987386886	+1 385-344-6893	reidlark@gmail.com	2star
2681	Jazmin Parks	920888109	+1 505-644-4968	jazminarks@gmail.com	2star
2682	Erik Marquez	418040355	+1 417-565-3402	erikarquez@gmail.com	2star
2683	Heidy Hess	282974139	+1 413-308-9035	heidyess@gmail.com	2star
2684	Lexi Burns	645644818	+1 582-222-7182	lexiurns@gmail.com	2star
2685	Roy Keith	629313897	+1 505-804-4567	royeith@gmail.com	2star
2686	Brock Shea	524029161	+1 417-455-1622	brockhea@gmail.com	2star
2687	Armando Pena	616621659	+1 719-262-8481	armandoena@gmail.com	2star
2688	Kayla Mooney	463020266	+1 219-934-4047	kaylaooney@gmail.com	2star
2689	Aryan Lopez	632129942	+1 582-200-7607	aryanopez@gmail.com	2star
2690	Kyra Hodge	362715511	+1 913-843-6337	kyraodge@gmail.com	2star
2691	Martha Chavez	151248791	+1 582-465-6455	marthahavez@gmail.com	2star
2692	Kassidy Farrell	840633237	+1 217-947-2321	kassidyarrell@gmail.com	2star
2693	Marcos Eaton	800081448	+1 582-300-3429	marcosaton@gmail.com	2star
2694	Gustavo Jordan	419497043	+1 582-300-7840	gustavoordan@gmail.com	2star
2695	Kyleigh Garza	264603027	+1 251-343-4430	kyleigharza@gmail.com	2star
2696	Conrad Sampson	599291257	+1 228-597-1628	conradampson@gmail.com	2star
2697	Alma Buchanan	944584186	+1 320-493-3998	almauchanan@gmail.com	2star
2698	Amanda Cherry	933462568	+1 582-333-5077	amandaherry@gmail.com	2star
2699	Dulce Sweeney	362403131	+1 503-310-5428	dulceweeney@gmail.com	2star
2700	Warren Bates	995133112	+1 582-222-5118	warrenates@gmail.com	2star
2701	Emanuel Cain	972931748	+1 202-891-3461	emanuelain@gmail.com	2star
2702	Angelina Douglas	233400864	+1 505-396-1430	angelinaouglas@gmail.com	2star
2703	Rory Page	401126942	+1 214-972-3137	roryage@gmail.com	2star
2704	Asher Pittman	294390694	+1 582-333-8583	asherittman@gmail.com	2star
2705	Erick Morrison	790954329	+1 228-822-0002	erickorrison@gmail.com	2star
2706	Nia Giles	583442695	+1 207-582-5819	niailes@gmail.com	2star
2707	Conrad Vance	200366353	+1 203-570-5981	conradance@gmail.com	2star
2708	Sage Cortez	181242688	+1 507-591-5043	sageortez@gmail.com	2star
2709	Jacquelyn Hansen	426093649	+1 219-990-1582	jacquelynansen@gmail.com	2star
2710	Jimena Phillips	839810644	+1 308-204-1732	jimenahillips@gmail.com	2star
2711	Liberty Ho	383670903	+1 582-333-3161	libertyo@gmail.com	2star
2712	Braden Roach	982443841	+1 260-912-9421	bradenoach@gmail.com	2star
2713	Alex Novak	343456121	+1 303-695-2866	alexovak@gmail.com	2star
2714	Samir Potts	947491893	+1 207-663-6680	samirotts@gmail.com	2star
2715	Johnathan Mcfarland	540309177	+1 220-471-8149	johnathancfarland@gmail.com	2star
2716	Leroy Alexander	376509980	+1 505-553-9718	leroylexander@gmail.com	2star
2717	Denisse Terry	420377115	+1 582-442-5986	denisseerry@gmail.com	2star
2718	Cali Santana	544177742	+1 505-992-8301	caliantana@gmail.com	2star
2719	Manuel Nolan	350184158	+1 208-737-2684	manuelolan@gmail.com	5star
2720	Aimee Kirby	461288572	+1 217-338-3718	aimeeirby@gmail.com	2star
2721	Seamus Moyer	138375960	+1 315-404-7878	seamusoyer@gmail.com	2star
2722	Parker Weeks	810947896	+1 505-644-0494	parkereeks@gmail.com	2star
2723	Adrian Cunningham	582314647	+1 582-333-9271	adrianunningham@gmail.com	2star
2724	Kenzie Mullen	140194482	+1 225-827-0854	kenzieullen@gmail.com	2star
2725	Kasey Mathis	955499536	+1 325-486-8751	kaseyathis@gmail.com	3star
2726	Deegan Cabrera	223463100	+1 212-739-5171	deeganabrera@gmail.com	2star
2727	Camron Stark	454236225	+1 207-282-2068	camrontark@gmail.com	2star
2728	Ismael Schultz	951065514	+1 657-236-6949	ismaelchultz@gmail.com	2star
2729	Liam Grimes	820331169	+1 205-757-9252	liamrimes@gmail.com	2star
2730	Aryanna Chambers	934724568	+1 582-333-5997	aryannahambers@gmail.com	2star
2731	Allyson Woodard	900002067	+1 516-594-3118	allysonoodard@gmail.com	2star
2732	Kierra Gutierrez	609246253	+1 582-302-1975	kierrautierrez@gmail.com	2star
2733	Leticia Frank	128337958	+1 224-422-2614	leticiarank@gmail.com	2star
2734	Lauren Moody	262513221	+1 208-858-5573	laurenoody@gmail.com	2star
2735	Conor Medina	684816186	+1 225-980-9297	conoredina@gmail.com	2star
2736	Saige Clay	479831605	+1 210-612-2631	saigelay@gmail.com	2star
2737	Lincoln Campbell	494783682	+1 351-742-1852	lincolnampbell@gmail.com	2star
2738	Londyn Ingram	760015132	+1 582-777-3383	londynngram@gmail.com	2star
2739	Ty Lyons	722968500	+1 505-430-8837	tyyons@gmail.com	2star
2740	Payton Christian	996606738	+1 219-642-9800	paytonhristian@gmail.com	2star
2741	Elliott Clarke	963275070	+1 582-666-2037	elliottlarke@gmail.com	2star
2742	Kira Gallegos	203151765	+1 582-302-9726	kiraallegos@gmail.com	2star
2743	Cristina Buckley	372603465	+1 582-302-0584	cristinauckley@gmail.com	2star
2744	Beckham Blevins	174580737	+1 313-723-6480	beckhamlevins@gmail.com	2star
2745	Jewel Mack	921755402	+1 505-644-5745	jewelack@gmail.com	2star
2746	Noelle Stevens	505185846	+1 505-601-7713	noelletevens@gmail.com	2star
2747	Jonas Arroyo	267090351	+1 503-700-3727	jonasrroyo@gmail.com	2star
2748	Ahmad Warner	839281774	+1 582-998-5041	ahmadarner@gmail.com	2star
2749	Haley Garrison	227433310	+1 582-600-1377	haleyarrison@gmail.com	2star
2750	Brendan Coleman	812579980	+1 505-644-0290	brendanoleman@gmail.com	2star
2751	Julissa Graves	862595681	+1 582-400-5888	julissaraves@gmail.com	2star
2752	Tony Watson	606346910	+1 220-371-0438	tonyatson@gmail.com	2star
2753	Brody Payne	217974089	+1 582-682-9466	brodyayne@gmail.com	2star
2754	Quentin Rowland	709577469	+1 582-202-8137	quentinowland@gmail.com	2star
2755	Ayaan Campos	269905248	+1 203-233-7713	ayaanampos@gmail.com	2star
2756	Rodrigo Hester	284915054	+1 205-848-5499	rodrigoester@gmail.com	2star
2757	Aliya Carr	770629071	+1 582-777-8388	aliyaarr@gmail.com	2star
2758	Carlee Diaz	230108339	+1 412-230-6056	carleeiaz@gmail.com	2star
2759	Mary Ballard	692319625	+1 218-617-6325	maryallard@gmail.com	2star
2760	Amiya Kirby	202941689	+1 582-442-4046	amiyairby@gmail.com	2star
2761	Trenton Ho	153927047	+1 505-629-2010	trentono@gmail.com	2star
2762	Francisco Beltran	974677150	+1 218-579-1620	franciscoeltran@gmail.com	2star
2763	Reilly Evans	142204914	+1 582-444-5571	reillyvans@gmail.com	2star
2764	Tomas Bryant	920902520	+1 210-295-1596	tomasryant@gmail.com	2star
2765	Soren Fisher	147357265	+1 248-951-4010	sorenisher@gmail.com	2star
2766	Tess Wall	608203599	+1 218-230-3524	tessall@gmail.com	2star
2767	Salvador Carroll	866932565	+1 582-333-5083	salvadorarroll@gmail.com	2star
2768	Tamia Pineda	425149723	+1 228-440-8359	tamiaineda@gmail.com	2star
2769	Jax Whitehead	986706179	+1 212-433-0585	jaxhitehead@gmail.com	2star
2770	Jacquelyn Hess	244345992	+1 218-611-0285	jacquelyness@gmail.com	2star
2771	Bradley Mayer	877274864	+1 323-302-7403	bradleyayer@gmail.com	2star
2772	Mariah Rich	669070003	+1 207-502-4927	mariahich@gmail.com	2star
2773	Fletcher Greer	448577904	+1 582-282-4207	fletcherreer@gmail.com	2star
2774	Amiyah Hayden	426663219	+1 582-222-5051	amiyahayden@gmail.com	2star
2775	Bailee Kent	898040027	+1 302-472-8293	baileeent@gmail.com	2star
2776	Daphne Manning	728895146	+1 582-600-0577	daphneanning@gmail.com	2star
2777	Grant Robertson	539224240	+1 205-501-9603	grantobertson@gmail.com	2star
2778	Karma Garner	958749282	+1 220-986-3431	karmaarner@gmail.com	2star
2779	Mike Stephenson	826926530	+1 582-302-0694	miketephenson@gmail.com	2star
2780	Kathryn Oconnor	302276197	+1 682-202-5206	kathrynconnor@gmail.com	2star
2781	Bruce Park	325195169	+1 582-302-1765	bruceark@gmail.com	2star
2782	Gideon York	197664328	+1 303-288-2781	gideonork@gmail.com	2star
2783	Jaeden Flynn	996808670	+1 219-739-5384	jaedenlynn@gmail.com	2star
2784	Bradley Rowe	973208649	+1 505-673-6741	bradleyowe@gmail.com	2star
2785	Dangelo Brady	428400972	+1 505-651-9203	dangelorady@gmail.com	2star
2786	Erica House	422731112	+1 239-979-8781	ericaouse@gmail.com	2star
2787	Katrina Murphy	399647375	+1 209-235-7626	katrinaurphy@gmail.com	2star
2788	Janelle Mcmillan	902517025	+1 214-579-9171	janellecmillan@gmail.com	2star
2789	Malcolm Tucker	583845325	+1 331-528-5762	malcolmucker@gmail.com	2star
2790	Mitchell Long	441126561	+1 505-644-4723	mitchellong@gmail.com	2star
2791	Averi Tate	930962509	+1 202-473-3860	averiate@gmail.com	2star
2792	Liliana Ibarra	512379582	+1 505-644-0557	lilianabarra@gmail.com	2star
2793	Manuel Hogan	163695537	+1 201-330-3333	manuelogan@gmail.com	2star
2794	Izabelle Zavala	639575951	+1 582-262-8767	izabelleavala@gmail.com	2star
2795	Cristina Griffith	688130359	+1 582-282-6942	cristinariffith@gmail.com	2star
2796	Jerome Franco	374445764	+1 301-517-6493	jeromeranco@gmail.com	2star
2797	Ibrahim Mills	833655962	+1 228-436-8648	ibrahimills@gmail.com	2star
2798	Jovani Bowen	167084171	+1 505-311-9812	jovaniowen@gmail.com	2star
2799	Jordin Hunter	725568623	+1 317-530-1226	jordinunter@gmail.com	2star
2800	Immanuel Ryan	199509474	+1 202-741-7598	immanuelyan@gmail.com	2star
2801	Yaritza Mcgee	415214431	+1 820-440-3277	yaritzacgee@gmail.com	2star
2802	Julius Gibson	999250444	+1 505-644-0408	juliusibson@gmail.com	2star
2803	Addisyn Kemp	561270698	+1 505-644-6913	addisynemp@gmail.com	2star
2804	Tripp Mullen	946170454	+1 215-434-7367	trippullen@gmail.com	2star
2805	Lorelei Davenport	796038921	+1 309-831-2758	loreleiavenport@gmail.com	2star
2806	Abel Stout	412992239	+1 210-320-8170	abeltout@gmail.com	2star
2807	Natalia Valentine	241129405	+1 582-500-5562	nataliaalentine@gmail.com	2star
2808	Luca Mitchell	665723616	+1 316-979-2569	lucaitchell@gmail.com	2star
2809	Tatum Hensley	520266099	+1 206-718-6607	tatumensley@gmail.com	2star
2810	Patrick Clarke	201068845	+1 341-253-8809	patricklarke@gmail.com	2star
2811	Calvin Wagner	179931169	+1 505-332-4878	calvinagner@gmail.com	2star
2812	Emanuel Craig	548135653	+1 317-519-7307	emanuelraig@gmail.com	2star
2813	David Simon	688836905	+1 201-249-1215	davidimon@gmail.com	2star
2814	Marc Faulkner	695153952	+1 313-261-8875	marcaulkner@gmail.com	2star
2815	Dayanara Patterson	250509823	+1 231-383-1621	dayanaraatterson@gmail.com	2star
2816	Johnathan Roberts	119588401	+1 219-817-6004	johnathanoberts@gmail.com	2star
2817	Jerome Stark	969063884	+1 505-661-6446	jerometark@gmail.com	2star
2818	Deja Vincent	378629484	+1 214-499-3104	dejaincent@gmail.com	2star
2819	Melvin Harmon	193817628	+1 582-333-4903	melvinarmon@gmail.com	5star
2820	Amaris Lawrence	765596562	+1 208-687-5422	amarisawrence@gmail.com	2star
2821	Ingrid Figueroa	977367799	+1 582-201-2345	ingridigueroa@gmail.com	2star
2822	Precious Kline	954633925	+1 640-788-1881	preciousline@gmail.com	2star
2823	Cade Schroeder	941792750	+1 326-343-3501	cadechroeder@gmail.com	2star
2824	Ellis Joseph	711391353	+1 201-528-8611	ellisoseph@gmail.com	2star
2825	Valentino Bray	677348924	+1 608-978-5328	valentinoray@gmail.com	3star
2826	Joselyn Chapman	355042701	+1 505-644-5349	joselynhapman@gmail.com	2star
2827	Giovanny Juarez	645340139	+1 326-962-2326	giovannyuarez@gmail.com	2star
2828	Holden Mayo	534122455	+1 231-818-1409	holdenayo@gmail.com	2star
2829	Mylie Frye	670760083	+1 219-603-6726	mylierye@gmail.com	2star
